,Compound,Date,Negative,Neutral,Positive,Tweets ago,tweet_text,twitter source account
68,-0.5574,Wed Oct 03 23:06:35 +0000 2018,0.175,0.825,0.0,69,"One of the five law enforcement officers shot in South Carolina has died, Florence County coroner says… https://t.co/wxarCNI1gc",@CNN
67,-0.3412,Wed Oct 03 23:07:56 +0000 2018,0.124,0.876,0.0,68,Getting caught doing yoga on a paddleboard is not a good look for someone claiming disability. A Seattle man learne… https://t.co/FjHhZ92L5r,@CNN
66,-0.3182,Wed Oct 03 23:13:33 +0000 2018,0.126,0.874,0.0,67,"Democratic Sen. Kamala Harris says she is ""embarrassed"" that President Trump mocked Brett Kavanaugh's accuser Chris… https://t.co/yOqtecenkB",@CNN
65,0.128,Wed Oct 03 23:16:06 +0000 2018,0.0,0.914,0.086,66,"What exactly is Jeff Flake looking for? | By Page Pate, CNN legal analyst, via @CNNOpinion https://t.co/47hSHc5muV https://t.co/PmnYqVIQ4U",@CNN
64,0.0,Wed Oct 03 23:26:03 +0000 2018,0.0,1.0,0.0,65,"What do spilled ice cream, stranded pirates and cartoon airstrikes have in common? They are all part of a new anima… https://t.co/ohJ5VHbrnL",@CNN
63,0.0,Wed Oct 03 23:31:05 +0000 2018,0.0,1.0,0.0,64,"Toys ""R"" Us may be coming back.

The company closed all of its US stores in June as part of a bankruptcy liquidatio… https://t.co/3s3OAan8Lj",@CNN
62,0.2263,Wed Oct 03 23:36:23 +0000 2018,0.081,0.806,0.114,63,RT @OutFrontCNN: “Shame on them.” Former FBI Sr. Intelligence Adviser Philip Mudd says no one ought to be discussing what was found in past…,@CNN
61,0.765,Wed Oct 03 23:39:26 +0000 2018,0.0,0.72,0.28,62,Why Sen. Bob Menendez is still favored to win in New Jersey | Analysis by CNN's Harry Enten https://t.co/WjE7psGmuj https://t.co/wz7uSIz7yD,@CNN
60,-0.1027,Wed Oct 03 23:41:25 +0000 2018,0.105,0.81,0.086,61,"""Brett Kavanaugh's chances of being confirmed are lower today than they were yesterday as a result of President Tru… https://t.co/SURzMFx0d1",@CNN
59,0.0,Wed Oct 03 23:44:05 +0000 2018,0.0,1.0,0.0,60,Richard Ojeda is not a typical Democratic congressional candidate. He voted for Trump. But now he's running as his… https://t.co/3kmvEd1MXt,@CNN
58,-0.34,Wed Oct 03 23:46:02 +0000 2018,0.13,0.87,0.0,59,An off-duty border patrol agent planned to shoot a rifle at a target containing a highly explosive substance reveal… https://t.co/F6pjvoeNrw,@CNN
57,0.0,Wed Oct 03 23:46:35 +0000 2018,0.0,1.0,0.0,58,RT @OutFrontCNN: Democratic Senator @RonWyden tells anchor @KateBolduan that President Trump’s speech last night was “unpresidential” becau…,@CNN
56,0.4215,Wed Oct 03 23:46:47 +0000 2018,0.0,0.865,0.135,57,"Busting a move to ""Dancing Queen"" onstage during her speech may have saved British Prime Minister Theresa May's pol… https://t.co/s1gxi51aK2",@CNN
55,0.5106,Wed Oct 03 23:59:46 +0000 2018,0.0,0.815,0.185,56,"RT @AC360: Brett Kavanaugh’s Yale roommate breaks his silence, sharing new details from their college days: The exclusive interview with @a…",@CNN
54,0.4927,Thu Oct 04 00:01:00 +0000 2018,0.0,0.856,0.144,55,Are standing desks really good for you? Proponents claim that eliminating sitting from your work life can make you… https://t.co/AmKQxDx0Z8,@CNN
53,-0.34,Thu Oct 04 00:13:52 +0000 2018,0.107,0.893,0.0,54,The US Navy's Pacific Fleet has drawn up a classified proposal to carry out a global show of force as a warning to… https://t.co/01bER3xHOK,@CNN
52,-0.4019,Thu Oct 04 00:16:05 +0000 2018,0.247,0.57,0.183,53,"Eating processed meats like bacon, sausages and ham could increase the risk of breast cancer, a study shows.

Regul… https://t.co/VHo4ZHf7Hn",@CNN
51,0.0,Thu Oct 04 00:16:32 +0000 2018,0.0,1.0,0.0,52,"RT @OutFrontCNN: “I am concerned as of now that we are not going to get to see all the facts.”
  
Democratic Senator @RonWyden weighs in th…",@CNN
50,-0.4404,Thu Oct 04 00:18:08 +0000 2018,0.146,0.854,0.0,51,"A women's advocacy organization in Australia has been offering paid days off for painful periods, called ""period le… https://t.co/wo2wuua9M3",@CNN
49,0.0,Thu Oct 04 00:24:57 +0000 2018,0.0,1.0,0.0,50,"The White House expects to have the FBI report on Kavanaugh ""soon,"" officials say.

Senators will be able to start… https://t.co/vEHF7RFzBH",@CNN
48,0.2263,Thu Oct 04 00:29:58 +0000 2018,0.084,0.801,0.115,49,"RT @AC360: ""My recollection of my experience with him was that he was drunk frequently...I would say with some confidence it was at least o…",@CNN
47,0.0,Thu Oct 04 00:30:09 +0000 2018,0.0,1.0,0.0,48,"RT @AC360: Brett Kavanaugh's Yale roommate tells @andersoncooper that when he heard his Senate testimony he ""knew he was lying.""

""When Bre…",@CNN
46,0.0,Thu Oct 04 00:31:00 +0000 2018,0.0,1.0,0.0,47,"Take a rare tour underneath and inside San Francisco's Golden Gate Bridge where about 200 iron workers, engineers,… https://t.co/AVsqL7a0Bg",@CNN
45,0.25,Thu Oct 04 00:34:55 +0000 2018,0.112,0.733,0.155,46,"James Roche, one of Supreme Court nominee Brett Kavanaugh's freshman year roommates at Yale, said Kavanaugh lied un… https://t.co/tOeQeGd8Cs",@CNN
44,0.0,Thu Oct 04 00:42:12 +0000 2018,0.0,1.0,0.0,45,"CORRECTION: The story has been corrected to clarify that Sen. Orrin Hatch said he was ""happy"" to look into allegati… https://t.co/lm2dTlKJYb",@CNN
43,-0.5574,Thu Oct 04 00:46:00 +0000 2018,0.217,0.783,0.0,44,More than 250 people around the world have died taking selfies since 2011 https://t.co/dlzAzEzYTy,@CNN
42,0.7391,Thu Oct 04 01:01:01 +0000 2018,0.081,0.61,0.309,43,"Fashion has a water consumption problem. But bacterial dye -- yes, bacterial -- could help change that:… https://t.co/LOW2ZEwOnl",@CNN
41,-0.765,Thu Oct 04 01:16:03 +0000 2018,0.352,0.648,0.0,42,High blood pressure. Anxiety. Depression. Insomnia. These are just a few of the possible long-term health consequen… https://t.co/xPg61uarH5,@CNN
40,-0.8316,Thu Oct 04 01:22:56 +0000 2018,0.37,0.63,0.0,41,"My husband, Rand Paul, and our family have suffered intimidation and threats | By Kelley Paul via @CNNOpinion… https://t.co/61Qu4X1wrD",@CNN
39,-0.296,Thu Oct 04 01:26:02 +0000 2018,0.128,0.872,0.0,40,Inside the Judiciary GOP's strategy to undermine Kavanaugh's accusers | Analysis by CNN's Z. Byron Wolf… https://t.co/WwA4sbbhRy,@CNN
38,0.0,Thu Oct 04 01:27:29 +0000 2018,0.0,1.0,0.0,39,Donald Trump's taxes are back (again) (again) | Analysis by @CillizzaCNN https://t.co/3MEqIuK42L https://t.co/weNB7cXt05,@CNN
37,0.0,Thu Oct 04 01:29:59 +0000 2018,0.0,1.0,0.0,38,A financial disclosure from Donald Trump's sister led to The New York Times report on his taxes… https://t.co/Kpa245ZE6C,@CNN
36,0.0,Thu Oct 04 01:31:00 +0000 2018,0.0,1.0,0.0,37,Senate Judiciary Committee Democrats suggest that there was evidence of inappropriate behavior in Brett Kavanaugh's… https://t.co/9kiMVwmM7B,@CNN
35,0.0,Thu Oct 04 01:31:00 +0000 2018,0.0,1.0,0.0,36,"NYC to Boston in 36 minutes? Transcend Air has plans for a jet-fast plane that takes off and lands vertically, allo… https://t.co/DfTTt3i3FL",@CNN
34,-0.7351,Thu Oct 04 01:36:04 +0000 2018,0.279,0.721,0.0,35,Brooklyn College students are calling for administrators to fire a professor who seemed to dismiss sexual assault b… https://t.co/ue8hOUHR7U,@CNN
33,-0.1531,Thu Oct 04 01:36:57 +0000 2018,0.157,0.723,0.12,34,A federal judge in California granted a preliminary injunction temporarily blocking the government from terminating… https://t.co/DO33iCkQDP,@CNN
32,0.0,Thu Oct 04 01:46:06 +0000 2018,0.0,1.0,0.0,33,"Astronomers say they may have made the first discovery of an exomoon, a moon outside our solar system… https://t.co/H64o8jrFHw",@CNN
31,0.296,Thu Oct 04 01:51:39 +0000 2018,0.12,0.7,0.18,32,Supreme Court nominee Brett Kavanaugh's Yale classmates say they've struggled to connect with the FBI… https://t.co/Bb0sHBtnTM,@CNN
30,0.0,Thu Oct 04 01:54:32 +0000 2018,0.0,1.0,0.0,31,"RT @AC360: Brett Kavanaugh's Yale roommate, Jamie Roche, tells @andersoncooper he has not been contacted by the FBI. 

Cooper: ""So just for…",@CNN
29,0.0,Thu Oct 04 01:56:05 +0000 2018,0.0,1.0,0.0,30,Kate Hudson gives birth to a baby girl https://t.co/KiCktXPfzd https://t.co/uUCTzE6ngh,@CNN
28,0.2263,Thu Oct 04 01:56:45 +0000 2018,0.097,0.769,0.134,29,"""My recollection of my experience with him was that he was drunk frequently...I would say with some confidence it w… https://t.co/fjpalDbM9p",@CNN
27,0.2732,Thu Oct 04 01:59:34 +0000 2018,0.0,0.896,0.104,28,"Brett Kavanaugh's Yale roommate: ""When Brett started saying things about his drinking and his use of certain words,… https://t.co/NTUW9CTIiO",@CNN
26,-0.3182,Thu Oct 04 02:01:20 +0000 2018,0.108,0.892,0.0,27,"""I was shocked. ... Those words were commonly used, and they were references to sexual activities."" -Jamie Roche, B… https://t.co/7mnb3P5nLV",@CNN
25,0.0,Thu Oct 04 02:04:48 +0000 2018,0.0,1.0,0.0,26,"""As Brett's roommate, I'm in a singular position...to say, 'Listen, I saw him do this stuff that he said, under oat… https://t.co/u3tHxYnNSY",@CNN
24,-0.7574,Thu Oct 04 02:05:07 +0000 2018,0.255,0.745,0.0,25,"RT @OutFrontCNN: Trump accuser Samantha Holvey says it was ""absolutely disgusting"" for President Trump to mock Christine Blasey Ford.

""I c…",@CNN
23,-0.7501,Thu Oct 04 02:05:17 +0000 2018,0.323,0.588,0.088,24,"RT @CuomoPrimeTime: ""It was really terrible ... it's painful to have these difficult experiences shared and processed publicly."" - Sandra M…",@CNN
22,0.5574,Thu Oct 04 02:06:36 +0000 2018,0.0,0.833,0.167,23,"As the FBI wraps up its renewed background check into Supreme Court nominee Brett Kavanaugh, the remaining undecide… https://t.co/g4DFcfbXYI",@CNN
21,0.0,Thu Oct 04 02:06:53 +0000 2018,0.0,1.0,0.0,22,"RT @CuomoPrimeTime: ""That is an abominable thing to say."" As it pertains to the treatment of Christine Blasey Ford in particular - and the…",@CNN
20,-0.6486,Thu Oct 04 02:09:54 +0000 2018,0.238,0.762,0.0,21,"The US Capitol Police announced  that they had arrested a suspect for allegedly ""doxing"" -- a form of publishing pr… https://t.co/ekl1osgAQm",@CNN
19,0.0,Thu Oct 04 02:12:39 +0000 2018,0.0,1.0,0.0,20,BREAKING: Senate Majority Leader Mitch McConnell takes a key step toward the vote on Brett Kavanaugh's nomination… https://t.co/KFKEEy7QuV,@CNN
18,0.5574,Thu Oct 04 02:13:53 +0000 2018,0.0,0.825,0.175,19,"Senate Majority Leader Mitch McConnell has filed cloture on Kavanaugh's nomination for the Supreme Court, setting u… https://t.co/gOcIqnRMg6",@CNN
17,0.0772,Thu Oct 04 02:16:04 +0000 2018,0.106,0.776,0.118,18,"To truly fight climate change, we need to set our sights higher | By Frank Bainimarama and Hilda C. Heine via… https://t.co/vYO3MTstgn",@CNN
16,0.0516,Thu Oct 04 02:31:04 +0000 2018,0.106,0.778,0.117,17,"A surprise government inspection found nooses hanging in cells, misuse of solitary confinement and delayed medical… https://t.co/oORCWb0tET",@CNN
15,-0.4019,Thu Oct 04 02:46:02 +0000 2018,0.172,0.828,0.0,16,President Trump's victim-mocking should haunt the GOP | By Tara Setmayer via @CNNOpinion https://t.co/APfbpf2cit https://t.co/XvSbMAb4mF,@CNN
14,0.7269,Thu Oct 04 03:01:06 +0000 2018,0.0,0.697,0.303,15,Science confirms what the heart already knows: Hugs really do make you feel better https://t.co/iK99rK2lKY https://t.co/KKefjGyTbi,@CNN
13,0.4019,Thu Oct 04 03:04:05 +0000 2018,0.0,0.876,0.124,14,"CNN’s Samuel Burke gets a close look at Magic Leap’s mixed reality headset, with the help of actor Andy Serkis… https://t.co/fI4dnGFGxf",@CNN
12,0.0,Thu Oct 04 03:10:40 +0000 2018,0.0,1.0,0.0,13,RT @CNNTonight: .@donlemon: This President has made himself ‘victim-in-chief’ from the early days of his presidency. But why? He was a mill…,@CNN
11,0.0772,Thu Oct 04 03:10:51 +0000 2018,0.0,0.939,0.061,12,"RT @CuomoPrimeTime: ""People want one of two things: exoneration or corroboration ... it's going to be an impossibility."" - Retired FBI Agen…",@CNN
10,0.4019,Thu Oct 04 03:16:07 +0000 2018,0.0,0.87,0.13,11,Residents in this Kentucky city are hanging dozens of bed sheet banners to support survivors of sexual assault… https://t.co/qfcovD148E,@CNN
9,0.6124,Thu Oct 04 03:17:05 +0000 2018,0.0,0.792,0.208,10,RT @cnnbrk: Australia's busiest airport was on high alert Thursday after a United Airlines flight from Los Angeles issued a mayday call due…,@CNN
8,-0.6369,Thu Oct 04 03:21:42 +0000 2018,0.208,0.792,0.0,9,"Seven law enforcement officers were shot, one fatally, during a standoff Wednesday in Florence, South Carolina, cit… https://t.co/JdlUp2qlVe",@CNN
7,0.3167,Thu Oct 04 03:31:05 +0000 2018,0.0,0.875,0.125,8,This private museum in Taiwan is home to the world's biggest and most comprehensive violin collection… https://t.co/gH8mTOe1tf,@CNN
6,0.0,Thu Oct 04 03:31:13 +0000 2018,0.0,1.0,0.0,7,"RT @AC360: ""I saw him do the stuff that he said under oath that he didn't do. I saw him use words in a different way than he said under oat…",@CNN
5,0.0,Thu Oct 04 03:31:24 +0000 2018,0.0,1.0,0.0,6,"RT @CuomoPrimeTime: .@chriscuomo: This is it. They will vote. Will the FBI report change votes? Unlikely.

Why? This has never been a truth…",@CNN
4,0.7964,Thu Oct 04 03:46:07 +0000 2018,0.0,0.664,0.336,5,The world's best bar for 2018 is... about to close for good https://t.co/nTs5iMszDC via @CNNTravel https://t.co/9JBpKGdBvG,@CNN
3,0.5106,Thu Oct 04 04:01:02 +0000 2018,0.0,0.858,0.142,4,"Which world leader do people trust most? Here are findings from a new global survey by the Pew Research Center.

An… https://t.co/mcrnjUjSfP",@CNN
2,-0.4404,Thu Oct 04 04:15:36 +0000 2018,0.132,0.868,0.0,3,"US Vice President Mike Pence is set to ramp up Washington's criticism of Beijing in a speech on Thursday, accusing… https://t.co/1GjblY3Q51",@CNN
1,0.4927,Thu Oct 04 04:16:00 +0000 2018,0.0,0.856,0.144,2,Are standing desks really good for you? Proponents claim that eliminating sitting from your work life can make you… https://t.co/7CN5t9NcR9,@CNN
0,0.0,Thu Oct 04 04:31:05 +0000 2018,0.0,1.0,0.0,1,"Toys ""R"" Us may be coming back.

The company closed all of its US stores in June as part of a bankruptcy liquidatio… https://t.co/Q6rS0EKxia",@CNN
