,Compound,Date,Negative,Neutral,Positive,Tweets ago,tweet_text,twitter source account
66,0.0,Wed Oct 03 22:41:07 +0000 2018,0.0,1.0,0.0,67,"RT @foxnewspoll: NEW:  How incumbent #SenateDemocrats vote on #Kavanaugh could tip tight races:

#JoeDonnelly in #Indiana
#HeidiHeitkamp in…",@FoxNews
65,0.0,Wed Oct 03 22:43:52 +0000 2018,0.0,1.0,0.0,66,.@newtgingrich: The midterm elections aren't really about Trump – We're at a major turning point in our history https://t.co/3dPNnOS2yR,@FoxNews
64,0.0,Wed Oct 03 22:50:18 +0000 2018,0.0,1.0,0.0,65,President @realDonaldTrump is looking to drive people to the polls in November. @BretBaier takes a look at how… https://t.co/uI7j8zavWf,@FoxNews
63,-0.25,Wed Oct 03 22:54:18 +0000 2018,0.154,0.846,0.0,64,Philadelphia Flyers mascot Gritty's likeness wears Antifa logo at anti-Trump protest https://t.co/WxvMuLlN1L,@FoxNews
62,0.0516,Wed Oct 03 22:57:06 +0000 2018,0.168,0.701,0.131,63,Firefighters in Nevada rescued three little bears after they got stuck in a dumpster looking for a midnight snack. https://t.co/Wb3btufVtA,@FoxNews
61,-0.6808,Wed Oct 03 23:01:28 +0000 2018,0.337,0.663,0.0,62,"Utah man arrested in ricin probe after suspicious mailings to Trump, Pentagon https://t.co/4QP981n36r",@FoxNews
60,-0.3818,Wed Oct 03 23:06:12 +0000 2018,0.148,0.852,0.0,61,GOP senators slam Dems' 'baseless innuendo' over previous Kavanaugh background checks; source calls claims a 'joke' https://t.co/nR2DYk0hhT,@FoxNews
59,-0.296,Wed Oct 03 23:09:56 +0000 2018,0.196,0.652,0.152,60,".@BenShapiro: ""No good person is going to want to go into politics knowing that they could just be destroyed at a m… https://t.co/3p76AFeH14",@FoxNews
58,-0.4767,Wed Oct 03 23:18:22 +0000 2018,0.154,0.846,0.0,59,"BREAKING: Man arrested in GOP doxxing case is congressional staffer who worked for Rep. @JacksonLeeTX18, other Dems… https://t.co/w8wiXWGgcq",@FoxNews
57,0.6085,Wed Oct 03 23:26:43 +0000 2018,0.104,0.595,0.301,58,"UNC Charlotte ex-quarterback Kevin Olsen found not guilty of rape, other charges, report says. https://t.co/exQd9BPMKH",@FoxNews
56,0.128,Wed Oct 03 23:34:41 +0000 2018,0.105,0.766,0.129,57,"A suspect was in custody after an ""active shooter incident"" in Florence, South Carolina on Wednesday reportedly lef… https://t.co/myFMUOtHCt",@FoxNews
55,0.0,Wed Oct 03 23:39:02 +0000 2018,0.0,1.0,0.0,56,.@JesseBWatters: Ford's Ex-Boyfriend's Sworn Letter 'Riddled With Bombshells' https://t.co/DZzWa2GVST,@FoxNews
54,-0.4767,Wed Oct 03 23:44:28 +0000 2018,0.181,0.819,0.0,55,U.S. Capitol Police have arrested a Democratic congressional staffer for doxxing Republican senator's personal info… https://t.co/MjVvBlNR9y,@FoxNews
53,-0.7906,Wed Oct 03 23:48:03 +0000 2018,0.412,0.588,0.0,54,"UPDATE: South Carolina shooting leaves 1 officer dead, 4 others injured, official says. https://t.co/E9dfV8lD7G",@FoxNews
52,0.0,Wed Oct 03 23:55:00 +0000 2018,0.0,1.0,0.0,53,"Five Hepatitis A cases linked to New York state restaurant, official says. https://t.co/a1AN5SOgUj",@FoxNews
51,-0.4939,Thu Oct 04 00:02:30 +0000 2018,0.158,0.842,0.0,52,"Trump's Census Bureau nominee quizzed on ID'ing of noncitizens, as Dems fear major hit to voter base. https://t.co/0GLwCb4vIy",@FoxNews
50,-0.6705,Thu Oct 04 00:02:43 +0000 2018,0.191,0.809,0.0,51,"Update on deadly officer shooting in Florence County, SC. One police officer was killed and four others law enforce… https://t.co/W08Xnpco6t",@FoxNews
49,-0.4767,Thu Oct 04 00:09:18 +0000 2018,0.193,0.807,0.0,50,Rep. Jackson Lee intern arrested in doxxing of GOP senators during Kavanaugh hearing https://t.co/FYsCIZXjXR,@FoxNews
48,0.2023,Thu Oct 04 00:12:10 +0000 2018,0.0,0.904,0.096,49,Top FBI lawyer Baker offers 'explosive' testimony on 'abnormal' handling of Russia probe into Trump campaign: lawma… https://t.co/LmrkCuWMTw,@FoxNews
47,-0.6486,Thu Oct 04 00:20:57 +0000 2018,0.323,0.677,0.0,48,"South Carolina shooting leaves 1 officer dead, 6 others wounded: police https://t.co/Q6GVGK1G2Y",@FoxNews
46,-0.4215,Thu Oct 04 00:32:29 +0000 2018,0.203,0.797,0.0,47,McConnell denies Schumer’s request for FBI briefing on Kavanaugh probe https://t.co/m7o7fpxi4r https://t.co/sJW3wQUDQZ,@FoxNews
45,0.0,Thu Oct 04 00:33:00 +0000 2018,0.0,1.0,0.0,46,A Florida man who allegedly stole a tractor was tased by a deputy after he tried to flee the scene. https://t.co/S06eWuIKzA,@FoxNews
44,-0.8225,Thu Oct 04 00:40:34 +0000 2018,0.409,0.591,0.0,45,Chicago Cubs' Addison Russell gets 40-game suspension for violating domestic violence policy https://t.co/szZpMVidXr,@FoxNews
43,0.743,Thu Oct 04 00:42:43 +0000 2018,0.0,0.636,0.364,44,OPINION: @FLOTUS' Africa trip could provide the best kind of US outreach https://t.co/HGAXsAhWgp,@FoxNews
42,-0.5106,Thu Oct 04 00:47:03 +0000 2018,0.202,0.798,0.0,43,Inmates at Irish prison allegedly have Chinese takeout brought in by drone https://t.co/KEl2jGhz0B https://t.co/46GNl0qIQN,@FoxNews
41,0.0,Thu Oct 04 00:50:00 +0000 2018,0.0,1.0,0.0,42,A @LASDHQ deputy pushed an elderly woman a mile to her home after her electric wheelchair ran out of power in the m… https://t.co/IfKRYsi8vV,@FoxNews
40,0.0,Thu Oct 04 00:55:00 +0000 2018,0.0,1.0,0.0,41,Seattle Starbucks baristas dispose of hypodermic needles left behind by drug users nearly every day: report https://t.co/hnSzufqBWy,@FoxNews
39,-0.5688,Thu Oct 04 00:55:44 +0000 2018,0.315,0.685,0.0,40,RT @FoxBusiness: More Americans lying on mortgage applications  https://t.co/mLxPRhvhTg,@FoxNews
38,0.0,Thu Oct 04 01:04:07 +0000 2018,0.0,1.0,0.0,39,"BREAKING: FBI’s Kavanaugh report will be available for senators, some aides to view Thursday morning, Fox News lear… https://t.co/lmmb2EAMmg",@FoxNews
37,-0.5106,Thu Oct 04 01:16:24 +0000 2018,0.216,0.784,0.0,38,"Inmates at Irish prison allegedly have Chinese takeout brought in by drone.
https://t.co/4AgMmxOUux",@FoxNews
36,0.0,Thu Oct 04 01:24:00 +0000 2018,0.0,1.0,0.0,37,"Hunting arrow claims life of a Texas dog, sheriff says. https://t.co/UXUoHAewu1",@FoxNews
35,0.0,Thu Oct 04 01:31:26 +0000 2018,0.0,1.0,0.0,36,".@IngrahamAngle: Kavanaugh saga -- The academic resistance at Yale, Harvard, Georgetown is beyond belief. (via… https://t.co/pdfJtuQVKq",@FoxNews
34,0.0,Thu Oct 04 01:37:00 +0000 2018,0.0,1.0,0.0,35,".@AlanDersh on Kavanaugh hearing: ""The framers of our Constitution never intended the confirmation process to look… https://t.co/O1N20r5KBJ",@FoxNews
33,0.0,Thu Oct 04 01:41:00 +0000 2018,0.0,1.0,0.0,34,"Maine fisherman reels in rare calico lobster, a ‘1 in 30 million’ find. https://t.co/dQnaeaKzmq",@FoxNews
32,0.0,Thu Oct 04 01:55:09 +0000 2018,0.0,1.0,0.0,33,Senate Majority Leader Mitch McConnell speaks about Kavanaugh nomination. https://t.co/tkkdiHm0uh,@FoxNews
31,-0.6486,Thu Oct 04 01:58:33 +0000 2018,0.325,0.675,0.0,32,"GOP-doxxing suspect arrested; worked or interned for Feinstein, Jackson Lee, other Dems. https://t.co/FCPG2vzaDi",@FoxNews
30,0.0,Thu Oct 04 01:59:15 +0000 2018,0.0,1.0,0.0,31,.@GreggJarrett: Make the FBI's Kavanaugh report public – Now https://t.co/35oamCRZvL,@FoxNews
29,-0.4019,Thu Oct 04 02:00:00 +0000 2018,0.119,0.881,0.0,30,"A Minnesota teen who is blind is set to compete in his first @IRONMANtri this weekend, after being paired with a gu… https://t.co/qxv08jlRYt",@FoxNews
28,0.0,Thu Oct 04 02:04:10 +0000 2018,0.0,1.0,0.0,29,"BREAKING: McConnell files cloture to end debate on Kavanaugh nomination, setting up key procedural vote later  https://t.co/yZ4GCkp1k5",@FoxNews
27,0.0,Thu Oct 04 02:07:00 +0000 2018,0.0,1.0,0.0,28,"Ancient 3,000-year-old container found with traces of opium https://t.co/GT1uBVtWEL",@FoxNews
26,0.0,Thu Oct 04 02:12:00 +0000 2018,0.0,1.0,0.0,27,"Home built by Chip and Joanna Gaines, pre-'Fixer Upper,' going up for sale https://t.co/9KxtwMZlVD",@FoxNews
25,0.0,Thu Oct 04 02:17:00 +0000 2018,0.0,1.0,0.0,26,.@ivankatrump visited residents impacted by Hurricane Florence in North Carolina on Wednesday and helped distribute… https://t.co/syHFY4S2Yn,@FoxNews
24,0.3612,Thu Oct 04 02:20:43 +0000 2018,0.0,0.865,0.135,25,".@kanyewest tweeted Wednesday that he'd like for @Kaepernick7  and President @realDonaldTrump  to meet and ""have a… https://t.co/FEMvLmsnQI",@FoxNews
23,-0.802,Thu Oct 04 02:27:00 +0000 2018,0.507,0.493,0.0,24,"1 child killed, 3 injured after Texas school bus crashes https://t.co/Jc8ZwUFCLj",@FoxNews
22,-0.0772,Thu Oct 04 02:33:00 +0000 2018,0.067,0.933,0.0,23,Laurie Metcalf on filming the first day of 'The Conners' without Roseanne Barr: 'It was awkward but not' https://t.co/huZjps6LKw,@FoxNews
21,-0.3612,Thu Oct 04 02:38:00 +0000 2018,0.245,0.566,0.189,22,Seattle karaoke host sings @garthbrooks' 'Friends in Low Places' for 36 hours straight to raise breast cancer aware… https://t.co/d3f5Lg8D1v,@FoxNews
20,0.5719,Thu Oct 04 02:38:58 +0000 2018,0.0,0.837,0.163,21,".@newtgingrich on the midterms: ""I do not believe tonight that the American people are going to reward left-wing so… https://t.co/I5Bxe3QQva",@FoxNews
19,0.5994,Thu Oct 04 02:41:01 +0000 2018,0.0,0.55,0.45,20,Stroke patient's smile restored after pioneering surgery https://t.co/lIeUD0sUp3,@FoxNews
18,0.5334,Thu Oct 04 02:51:28 +0000 2018,0.0,0.723,0.277,19,RT @FoxBusiness: Toys R Us ... not dead yet  https://t.co/r33owAXt9o https://t.co/m1yfA9utDb,@FoxNews
17,-0.743,Thu Oct 04 02:52:00 +0000 2018,0.408,0.498,0.095,18,Border Patrol arrests DACA recipient accused of smuggling over $34G worth of meth https://t.co/69WZz6voMc,@FoxNews
16,0.0,Thu Oct 04 02:58:00 +0000 2018,0.0,1.0,0.0,17,Father transmits HIV to newborn son in rare case https://t.co/kymONN3jvV,@FoxNews
15,0.0,Thu Oct 04 03:05:00 +0000 2018,0.0,1.0,0.0,16,".@NancyPelosi slams GOP as 'patriarchal cowards,' decries Kim-Putin echoes in Kavanaugh https://t.co/703xHDlRvo",@FoxNews
14,0.0,Thu Oct 04 03:07:50 +0000 2018,0.0,1.0,0.0,15,Timing of Senate confirmation vote @foxnewsnight https://t.co/hS45dCBq6p https://t.co/qegsGJY6Gl,@FoxNews
13,-0.7906,Thu Oct 04 03:12:00 +0000 2018,0.467,0.533,0.0,14,"Philadelphia shooting outside dollar store leaves 1 dead, 4 injured: report https://t.co/eMbCwpVaLT",@FoxNews
12,0.0,Thu Oct 04 03:20:00 +0000 2018,0.0,1.0,0.0,13,Senate GOP pushes ahead on Judge Kavanaugh @foxnewsnight https://t.co/hS45dCBq6p https://t.co/bzwXL5X0ca,@FoxNews
11,0.0,Thu Oct 04 03:30:00 +0000 2018,0.0,1.0,0.0,12,.@LindseyGrahamSC on Brett Kavanaugh: “There’s nothing in his background checks that suggest anything consistent wi… https://t.co/XLsnoG30v4,@FoxNews
10,-0.2263,Thu Oct 04 03:36:00 +0000 2018,0.16,0.84,0.0,11,Undecided senators not up for re-election this year @foxnewsnight https://t.co/hS45dCjOHP https://t.co/WkLb1MDpkg,@FoxNews
9,0.5719,Thu Oct 04 03:42:00 +0000 2018,0.0,0.837,0.163,10,.@LindseyGrahamSC: “Do not let these people do what they’ve done to Judge Kavanaugh and reward them by saying he’s… https://t.co/3RSbAr6VxD,@FoxNews
8,-0.2131,Thu Oct 04 03:50:00 +0000 2018,0.151,0.743,0.106,9,".@LindseyGrahamSC on Kavanaugh’s confirmation chance: “I’ve never felt more confident, because I’ve been told a sum… https://t.co/ifbc12mezi",@FoxNews
7,0.0772,Thu Oct 04 03:55:00 +0000 2018,0.0,0.933,0.067,8,".@LeslieMarshall on Dr. Ford’s unreleased evidence: “Quite frankly, I think they want it out there that the FBI has… https://t.co/sRIU0u625D",@FoxNews
6,0.1154,Thu Oct 04 04:01:00 +0000 2018,0.0,0.932,0.068,7,".@PressSec: “The testimony by Dr. Ford was compelling, but you can’t make this decision based on emotion, it has to… https://t.co/gYg7xjZxoo",@FoxNews
5,-0.6597,Thu Oct 04 04:07:00 +0000 2018,0.278,0.722,0.0,6,".@IngrahamAngle : ""The attacks against Kavanaugh and the ongoing smear campaign have awakened the Republican base."" https://t.co/fUww5UONjI",@FoxNews
4,0.6031,Thu Oct 04 04:15:00 +0000 2018,0.0,0.794,0.206,5,.@KellyannePolls: “We have to make sure that we’re not blaming an entire gender for what individual men have done a… https://t.co/7GvNa5PAd5,@FoxNews
3,-0.8957,Thu Oct 04 04:22:00 +0000 2018,0.519,0.481,0.0,4,"Couple could face death penalty in alleged torture, slaying of 10-year-old boy https://t.co/xsMPqc3wYq",@FoxNews
2,0.0,Thu Oct 04 04:30:00 +0000 2018,0.0,1.0,0.0,3,".@PressSec: “They’re not opposed to Judge Kavanaugh’s judicial views, they’re literally trying to undercut the voic… https://t.co/7LbNSylEzP",@FoxNews
1,0.0,Thu Oct 04 04:37:00 +0000 2018,0.0,1.0,0.0,2,"Judge cites evidence that Trump ‘harbors an animus against non-white, non-European aliens’ in ruling https://t.co/7kT098ISvF",@FoxNews
0,0.0,Thu Oct 04 04:45:00 +0000 2018,0.0,1.0,0.0,1,President @realDonaldTrump uses different approaches for North Korea and Iran. @foxnewsnight https://t.co/k7ArjNx3GB,@FoxNews
